Title,Price,Link,Image,Availability,ID,Brand,Model,CPU Brand,CPU Model,CPU Cores,CPU Frequency,CPU Cache,RAM Size,RAM Type,Storage Size,Storage Type,Storage Unit,GPU Brand,GPU Model,GPU Memory,Wi-Fi,Bluetooth,Keyboard,Ports,Screen Type,Screen Size,Screen Resolution,Screen Refresh Rate
Pc Portable Gamer HP VICTUS 16-r1005nk / i7-14650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"3 289,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85722-pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/428038-home/pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S0EA],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,16,ddr5,512,nvme,gb,nvidia,rtx-4050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,"3 289,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/82843-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/412823-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV010QFG-2Y],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,16,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer MSI Cyborg 15 A13V / i5-13420H / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Noir,"3 289,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79859-pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/397512-home/pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.jpg,En stock,[A13VF-1492XFR-24],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,24,ddr5,512,nvme,gb,nvidia,rtx-4060,8,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w, nahimic 3 audio enhancer, compatible hi-res audio - 1x prise combinée entrée micro sortie casque - 2x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - gigabit ethernet ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 16 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,"3 299,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83507-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-16-go-ddr5-1-to-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/416402-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-16-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,En stock,[GB-G6MF-I7-2Y-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,16,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,2x 8 gb ddr5-4800 - disque,Unknown,16,fhd,165
Pc Portable Gamer HP VICTUS 16-r1006nk / i7-14650HX / RTX 3050 6G / 64 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"3 307,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85956-pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-64-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/429215-home/pc-portable-gamer-hp-victus-16-r1006nk-i7-14650hx-rtx-3050-6g-64-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S1EA-64],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,64,ddr5,512,nvme,gb,nvidia,rtx-3050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 16 Go DDR5 / 512 Go SSD / Windows 11 Pro / Gris + Souris RGB Lenovo LOQ M100,"3 309,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/86847-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/434295-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-16-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV00JUFG-2YW11P],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,16,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 Pro / Noir,"3 319,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85035-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/423567-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-noir.jpg,En stock,[A13VE-1493XFR-32-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,32,ddr5,512,nvme,gb,nvidia,rtx-4050,6,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w, nahimic 3 audio enhancer, compatible hi-res audio - 1x prise combinée entrée micro sortie casque - 2x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Gris + Souris RGB Lenovo LOQ M100,"3 319,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/80975-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/402275-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV00JUFG-2Y-24],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,24,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 24 Go DDR5 / 1 To SSD / Noir,"3 319,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/80940-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-noir.html,https://www.tunisianet.com.tn/402126-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-noir.jpg,En stock,[GB-G6MF-I7-2Y-24],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,24,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,1x usb 2.0 - 1x usb 3.2 - 2x usb-c 3.2 - 1x mini dp 1.4 - 1x hdmi avec hdcp - 1x 2-in-1 prise audio casque microphone - 1 x prise microphone - 1x port lan rj-45 - 1x lecteur de carte microsd - 2x microphone haut-parleur 2 w technologie dts x ultra audio ,Unknown,16,fhd,165
Portable Gaming HP Victus Gaming 16-r0001nk / i5-13500H / RTX 4050 6G / 64 Go DDR5 / 512 Go SSD / Windows 11 / Bleu,"3 329,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85954-portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-64-go-ddr5-512-go-ssd-windows-11-bleu.html,https://www.tunisianet.com.tn/429207-home/portable-gaming-hp-victus-gaming-16-r0001nk-i5-13500h-rtx-4050-6g-64-go-ddr5-512-go-ssd-windows-11-bleu.jpg,En stock,[845H3EA-64],hp,"true vision fhd 1080p - doubles haut-parleurs, hp audio boost, système audio par b o - 1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an",Intel,i5-13500h,Unknown,4.7,18,64,ddr5,512,nvme,gb,nvidia,rtx-4050,6,6,5,"clavier avec clavier numérique, rétroéclairé, de grande taille, couleur opaque bleu performance",1x port usb type-c - 3x port usb type-a - 1x port hdmi 2.1 - 1x prise combinée casque microphone - 1x port rj-45 - windows 11 - couleur bleu performance - garantie 1 an,ips,16.1,fhd,144
Pc Portable Gamer MSI Cyborg 15 A13V / i5-13420H / RTX 4060 8G / 32 Go DDR5 / 512 Go SSD / Noir,"3 339,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79860-pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-32-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/397517-home/pc-portable-gamer-msi-cyborg-15-a13v-i5-13420h-rtx-4060-8g-32-go-ddr5-512-go-ssd-noir.jpg,En stock,[A13VF-1492XFR-32],Unknown,Unknown,Intel,i5-13420h,Unknown,4.6,12,32,ddr5,512,nvme,gb,nvidia,rtx-4060,8,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w, nahimic 3 audio enhancer, compatible hi-res audio - 1x prise combinée entrée micro sortie casque - 2x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gamer HP VICTUS 16-r1005nk / i7-14650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"3 349,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85879-pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/428922-home/pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S0EA-24],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,24,ddr5,512,nvme,gb,nvidia,rtx-4050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Gris + Souris RGB Lenovo LOQ M100,"3 359,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/80976-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/402284-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV00JUFG-2Y-32],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,32,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,"3 359,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83422-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/415929-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV010QFG-2Y-24],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,24,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 24 Go DDR5 / 512 Go SSD / Windows 11 Pro / Gris + Souris RGB Lenovo LOQ M100,"3 379,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/86848-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/434304-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-24-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV00JUFG-2Y-24W11P],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,24,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 24 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,"3 388,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83508-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/416413-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-24-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,En stock,[GB-G6MF-I7-2Y-24-W],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,24,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,1x usb 2.0 - 1x usb 3.2 - 2x usb-c 3.2 - 1x mini dp 1.4 - 1x hdmi avec hdcp - 1x 2-in-1 prise audio casque microphone - 1 x prise microphone - 1x port lan rj-45 - 1x lecteur de carte microsd - 2x microphone haut-parleur 2 w technologie dts x ultra audio ,Unknown,16,fhd,165
Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 16 Go DDR5 / 512 Go SSD / Noir,"3 389,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79868-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/397562-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-16-go-ddr5-512-go-ssd-noir.jpg,En stock,[A13VF-1491XFR-16],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,16,ddr5,512,nvme,gb,nvidia,rtx-4060,8,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w, nahimic 3 audio enhancer, compatible hi-res audio - 1x prise combinée entrée micro sortie casque - 2x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - gigabit ethernet ",ips,15.6,fhd,144
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Gris + Souris RGB Lenovo LOQ M100,"3 399,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83423-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/415938-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV010QFG-2Y-32],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,32,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 1 To SSD / Noir,"3 399,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/80941-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-noir.html,https://www.tunisianet.com.tn/402137-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-noir.jpg,En stock,[GB-G6MF-I7-2Y-32],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,32,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,1x usb 2.0 - 1x usb 3.2 - 2x usb-c 3.2 - 1x mini dp 1.4 - 1x hdmi avec hdcp - 1x 2-in-1 prise audio casque microphone - 1 x prise microphone - 1x port lan rj-45 - 1x lecteur de carte microsd - 2x microphone haut-parleur 2 w technologie dts x ultra audio ,Unknown,16,fhd,165
Pc Portable Gaming Lenovo LOQ 15IRX9 / i7-13650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 Pro / Gris + Souris RGB Lenovo LOQ M100,"3 419,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/86846-pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.html,https://www.tunisianet.com.tn/434286-home/pc-portable-gaming-lenovo-loq-15irx9-i7-13650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-pro-gris-souris-rgb-lenovo-loq-m100.jpg,En stock,[83DV00JUFG-2Y-32W11P],lenovo,loq m100,Intel,Unknown,Unknown,4.9,24,32,ddr5,512,ssd,gb,nvidia,rtx-4050,6,6,5,"clavier rétroéclairé blanc, français","2x haut-parleurs stéréo, 2w, optimisés avec nahimic audio - caméra fhd 1080p avec obturateur électronique ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 32 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,"3 455,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83509-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/416424-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-32-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,En stock,[GB-G6MF-I7-2Y-32-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,32,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,1x usb 2.0 - 1x usb 3.2 - 2x usb-c 3.2 - 1x mini dp 1.4 - 1x hdmi avec hdcp - 1x 2-in-1 prise audio casque microphone - 1 x prise microphone - 1x port lan rj-45 - 1x lecteur de carte microsd - 2x microphone haut-parleur 2 w technologie dts x ultra audio ,Unknown,16,fhd,165
Pc Portable Gamer HP VICTUS 16-r1005nk / i7-14650HX / RTX 4050 6G / 32 Go DDR5 / 512 Go SSD / Windows 11 / Noir,"3 465,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/85881-pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.html,https://www.tunisianet.com.tn/428929-home/pc-portable-gamer-hp-victus-16-r1005nk-i7-14650hx-rtx-4050-6g-32-go-ddr5-512-go-ssd-windows-11-noir.jpg,En stock,[AB1S0EA-32],hp,"true vision fhd 1080p - deux haut-parleurs, hp audio boost, hyperx - 3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone - wifi 6 - bluetooth 5.3 - windows 11 - couleur noir - garantie 1 an",Intel,Unknown,Unknown,5.2,30,32,ddr5,512,nvme,gb,nvidia,rtx-4050,6,6,5,"clavier gris lunaire complet, rétroéclairé, avec clavier numérique",3x usb type-a - 1x usb type-c - 1x port hdmi 2.1 - 1x port rj-45 - 1x prise combinée casque microphone ,ips,16.1,fhd,144
Pc Portable Gamer MSI Cyborg 15 A13V / i7-13620H / RTX 4060 8G / 24 Go DDR5 / 512 Go SSD / Noir,"3 489,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/79869-pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.html,https://www.tunisianet.com.tn/397567-home/pc-portable-gamer-msi-cyborg-15-a13v-i7-13620h-rtx-4060-8g-24-go-ddr5-512-go-ssd-noir.jpg,En stock,[A13VF-1491XFR-24],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,24,ddr5,512,nvme,gb,nvidia,rtx-4060,8,6,5,clavier rétroéclairé simple,"2x haut-parleurs audio 2 w, nahimic 3 audio enhancer, compatible hi-res audio - 1x prise combinée entrée micro sortie casque - 2x usb 3.2 - 1x usb-c 3.2 - 1x hdmi 2.1 - gigabit ethernet ",ips,15.6,fhd,144
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 64 Go DDR5 / 1 To SSD / Noir,"3 659,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83511-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-64-go-ddr5-1-to-ssd-noir.html,https://www.tunisianet.com.tn/416436-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-64-go-ddr5-1-to-ssd-noir.jpg,En stock,[GB-G6MF-I7-2Y-64],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,64,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,2x 32 gb ddr5-4800 - disque,Unknown,16,fhd,165
PC Portable Gigabyte G6KF / i7-13620H / RTX 4060 8G / 24 Go DDR5 / 1 To SSD / Noir,"3 739,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/72064-pc-portable-gigabyte-g6kf-i7-13620h-rtx-4060-8g-24-go-ddr5-1-to-ssd-noir.html,https://www.tunisianet.com.tn/350004-home/pc-portable-gigabyte-g6kf-i7-13620h-rtx-4060-8g-24-go-ddr5-1-to-ssd-noir.jpg,En stock,[GB-G6KF-I7-24],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,24,ddr5,1,ssd,tb,nvidia,rtx-4060,8,6,5,clavier pleine taille éclairé multi,2x 8 gb ddr5-4800 - disque,Unknown,16,fhd,165
PC Portable Gigabyte G6MF / i7-13620H / RTX 4050 6G / 64 Go DDR5 / 1 To SSD / Windows 11 Pro / Noir,"3 759,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/83512-pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-64-go-ddr5-1-to-ssd-windows-11-pro-noir.html,https://www.tunisianet.com.tn/416448-home/pc-portable-gigabyte-g6mf-i7-13620h-rtx-4050-6g-64-go-ddr5-1-to-ssd-windows-11-pro-noir.jpg,En stock,[GB-G6MF-I7-2Y-64W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,64,ddr5,1,ssd,tb,nvidia,rtx-4050,6,6,5,clavier pleine taille éclairé multi,2x 32 gb ddr5-4800 - disque,Unknown,16,fhd,165
Pc Portable Gamer ASUS TUF Gaming F15 FX507VV / i7-13620H / RTX 4060 8G / 8 Go / 512 Go SSD / Windows 11 Pro / Gris,"3 759,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/86045-pc-portable-gamer-asus-tuf-gaming-f15-fx507vv-i7-13620h-rtx-4060-8g-8-go-512-go-ssd-windows-11-pro-gris.html,https://www.tunisianet.com.tn/429603-home/pc-portable-gamer-asus-tuf-gaming-f15-fx507vv-i7-13620h-rtx-4060-8g-8-go-512-go-ssd-windows-11-pro-gris.jpg,En stock,[FX507VV-LP329-2Y-W11P],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,8,ddr5,512,ssd,gb,nvidia,rtx-4060,8,6,5,clavier chiclet rétroéclairé rgb,2x haut-parleur 2 w - microphone intégré - caméra hd 720p ,ips,6,fhd,144
Pc Portable Gamer ASUS TUF Gaming F15 FX507VV / i7-13620H / RTX 4060 8G / 16 Go / 512 Go SSD / Gris,"3 779,000 DT",https://www.tunisianet.com.tn/pc-portable-tunisie/84965-pc-portable-gamer-asus-tuf-gaming-f15-fx507vv-i7-13620h-rtx-4060-8g-16-go-512-go-ssd-gris.html,https://www.tunisianet.com.tn/423295-home/pc-portable-gamer-asus-tuf-gaming-f15-fx507vv-i7-13620h-rtx-4060-8g-16-go-512-go-ssd-gris.jpg,En stock,[FX507VV-LP329-2Y-16],Unknown,Unknown,Intel,i7-13620h,Unknown,4.9,24,16,ddr5,512,ssd,gb,nvidia,rtx-4060,8,6,5,clavier chiclet rétroéclairé rgb,2x haut-parleur 2 w - microphone intégré - caméra hd 720p ,ips,6,fhd,144
